1.130408	0.904586
1.131978	0.905254
1.133548	0.905920
1.135118	0.906584
1.136688	0.907246
1.138258	0.907905
1.139828	0.908562
1.141398	0.909217
1.142968	0.909869
1.144538	0.910519
1.146108	0.911167
1.147678	0.911813
1.149248	0.912457
1.150818	0.913098
1.152388	0.913737
1.153958	0.914374
1.155528	0.915008
1.157098	0.915641
1.158668	0.916271
1.160238	0.916898
1.161808	0.917524
1.163378	0.918147
1.164948	0.918768
1.166519	0.919387
1.168089	0.920003
1.169659	0.920617
1.171229	0.921229
1.172799	0.921839
1.174369	0.922446
1.175939	0.923051
1.177509	0.923654
1.179079	0.924255
1.180649	0.924853
1.182219	0.925449
1.183789	0.926043
1.185359	0.926634
1.186929	0.927223
1.188499	0.927810
1.190069	0.928394
1.191639	0.928977
1.193209	0.929557
1.194779	0.930134
1.196349	0.930710
1.197919	0.931283
1.199489	0.931854
1.201059	0.932422
1.202629	0.932988
1.204199	0.933552
1.205769	0.934114
1.207339	0.934673
1.208909	0.935230
1.210479	0.935785
1.212049	0.936337
1.213619	0.936887
1.215189	0.937435
1.216759	0.937981
1.218329	0.938524
1.219899	0.939065
1.221469	0.939603
1.223039	0.940139
1.224609	0.940673
1.226179	0.941205
1.227749	0.941734
1.229319	0.942261
1.230889	0.942786
1.232459	0.943308
1.234029	0.943828
1.235599	0.944345
1.237169	0.944861
1.238739	0.945374
1.240309	0.945884
1.241879	0.946393
1.243449	0.946899
1.245019	0.947402
1.246589	0.947904
1.248159	0.948403
1.249729	0.948899
1.251299	0.949393
1.252869	0.949885
1.254439	0.950375
1.256009	0.950862
1.257579	0.951347
1.259149	0.951830
1.260719	0.952310
1.262289	0.952788
1.263859	0.953263
1.265429	0.953737
1.266999	0.954207
1.268569	0.954676
1.270139	0.955142
1.271709	0.955606
1.273279	0.956067
1.274849	0.956526
1.276419	0.956983
1.277989	0.957437
1.279559	0.957889
1.281129	0.958339
1.282699	0.958786
1.284269	0.959231
1.285839	0.959674
1.287409	0.960114
1.288979	0.960552
1.290549	0.960987
